,MAILWGT,POPDOC,YEAR,SPECCAT,MULTI1,ACEPTNEW,NPRIVATE,NMEDCARE,NMEDCAID,NWORKCMP,NSELFPAY,NNOCHRGE,IPAPHO,MCAREINS,OWNS1,NPCMH,NACO,NP4P,NMU,MIPS,APM,NOMIPSAPM,EMEDREC,EHRSAT,HHSMU,ESDOH,EBEHAV,ECPOE,ESCRIP,EWARN,ECTOE,ERADI,EREMIND,ECREATERES,EMSG,EGENLIST,ECCREPO,ECREATEPLAN,ESENDCQM,TEMP,TEMPCUSTOM,TEMPNOTES,FREENOTES,TELEMED,EPTREC,EDLREC,ESENDREC,SLFMOND,CSFREQ,CSELECT,PDMPFREQ,PDMPCHECK,PDMPUSE,PDMPSTATE,PDMP1,PDMP2,PDMP3,PDMP4,PDMP5,PDMP6,PDMP7,PDMP8,PDMP9,METHSRPAP,METHSEHRWEB,SEAMBOUT,SEHOSPU,SEBHP,SELTCP,METHREHRWEB,REAMBOUT,REHOSPU,REBHP,RELTCP,PHAPHI,PHA1,PHA2,PHA3,PHA4,HPCNOT,HREF,HEDNOT,HTOCSUM,NSEARCH,NPCNOT,NVAX,NCSUM,INTPHI,INTCSUM,COMPMED,COMPALL,COMPPROB,CINPOC,EUSEPHIOUT,REASON1,REASON2,REASON3,REASON4,REASON5,REASON6,HIEQOC,HIEEFF,HIEPRVRXER,HIECARE,HIEDUPTEST,LACKCAP,ITSTAFF,HIECOSTOUT,MULPORTOUT,EVENDOROTH,INFOHIE,ELOCATADD,LOSEPAT,TIMEOUT,STAFFSUP,EASEDOC,TIMEDOC,TIMEPAT,TIMEBILL,DOCALIGN,WCOMPEMR,COMPTYPE,WAVECOMP,MDDO,PHYSEX,PAGE50,DISPEMR,EHRNAME,MULTIR1,LOCSIZCAT,PSIZECAT_P,NUMLOC_P,MIDLEVP1_P,PCTMCAID_P,SETTING_P,PHYID_P,STRAT_P
126,2985.69791,42659.72829173318,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,-8.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,-8.0,-8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,2.0,-7.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,-7.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,13.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1687.0,20.0
127,3215.85359,42659.72829173318,2018.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-8.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-8.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,2.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,1.0,3.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,-8.0,2.0,-8.0,1.0,2.0,-8.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,13.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,310.0,20.0
128,2775.20571,42659.72829173318,2018.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,-7.0,-7.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,3.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,2.0,2.0,2.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,1.0,-7.0,2.0,1.0,1.0,-8.0,2.0,-8.0,-8.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,13.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,533.0,20.0
129,2985.69791,42659.72829173318,2018.0,1.0,1.0,1.0,-8.0,1.0,2.0,2.0,-9.0,-9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,-7.0,2.0,-9.0,-9.0,2.0,-9.0,1.0,1.0,2.0,1.0,-8.0,2.0,2.0,2.0,2.0,4.0,-7.0,-7.0,-7.0,-8.0,-8.0,2.0,2.0,-8.0,3.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-8.0,-8.0,-7.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,1.0,-7.0,-7.0,-7.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,3.0,2.0,2.0,1.0,1.0,1.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1580.0,20.0
130,2985.69791,42659.72829173318,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-9.0,1.0,2.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,-9.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,876.0,20.0
131,2985.69791,42659.72829173318,2018.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,1.0,2.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,-8.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,1487.0,20.0
132,265.55422,3793.7475683531875,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,-9.0,1.0,1.0,1.0,-8.0,2.0,2.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,-8.0,-8.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-9.0,1.0,2.0,-8.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,-9.0,1.0,1636.0,21.0
133,265.55422,3793.7475683531875,2018.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,-9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,-8.0,1.0,-8.0,2.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,2.0,3.0,2.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,3.0,2.0,1.0,1.0,1.0,-7.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,1427.0,21.0
134,265.55422,3793.7475683531875,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,2.0,-8.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,-8.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,-8.0,1.0,1.0,2.0,-8.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,173.0,21.0
135,265.55422,3793.7475683531875,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,1.0,-8.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,2.0,2.0,2.0,2.0,2.0,2.0,-7.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,7.0,2.0,5.0,5.0,3.0,4.0,2.0,2.0,1569.0,21.0
136,265.55422,3793.7475683531875,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,-8.0,-8.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-9.0,4.0,2.0,1.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,3.0,2.0,2.0,-8.0,2.0,-8.0,1.0,1.0,-8.0,-8.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1272.0,21.0
137,265.55422,3793.7475683531875,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,-8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-8.0,2.0,2.0,-8.0,1.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-9.0,1.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,13.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,151.0,21.0
138,265.55422,3793.7475683531875,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,-8.0,1.0,4.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,-8.0,-7.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,-8.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,393.0,21.0
139,430.89818,3793.7475683531875,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,7.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,1029.0,21.0
140,816.58606,6725.693576825968,2018.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,-8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,12.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1004.0,22.0
141,816.58606,6725.693576825968,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,2.0,2.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,-8.0,-7.0,-8.0,-8.0,-8.0,3.0,-7.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,12.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,1997.0,22.0
142,816.58606,6725.693576825968,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-9.0,-9.0,2.0,-8.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,1.0,1.0,2.0,-7.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,718.0,22.0
143,816.58606,6725.693576825968,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,-7.0,-7.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,-7.0,-8.0,-8.0,1.0,-8.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1615.0,22.0
144,251.59032,3861.5036054207935,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,-8.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,1.0,-8.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,967.0,23.0
145,251.59032,3861.5036054207935,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,-7.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,-8.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,2.0,2.0,2.0,4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,-7.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1167.0,23.0
146,251.59032,3861.5036054207935,2018.0,2.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-7.0,1.0,-8.0,5.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,496.0,23.0
147,251.59032,3861.5036054207935,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,2.0,-8.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,-8.0,1.0,-7.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,351.0,23.0
